3	1633	10003	16	8822.00
3	1631	10006	16	9869.00
3	1	11	15	11.00
3	1632	10005	16	8637.00
3	1631	10005	16	10156.00
3	1631	10003	16	10602.00
3	1630	10001	16	9403.00
3	1632	10002	16	8784.00
3	1632	10002	16	10972.00
3	1630	10005	16	8729.00
3	1634	10006	16	13664.00
3	1631	10002	16	12277.00
3	1631	10004	16	9050.00
3	1631	10001	16	10089.00
4	1	12	283	33.00
4	1	11	283	34.00
4	1	11	283	22.00
4	1	12	283	34.00
4	1	11	283	41.00
4	1	11	283	28.00
4	1	12	283	32.00
4	1	12	283	33.00
4	1	12	283	33.00
4	1	12	283	37.00
4	1	11	283	33.00
4	1	11	283	26.00
4	1	11	283	27.00
4	1	12	283	37.00
4	1	12	283	39.00
4	1	10	283	33.00
4	1	11	283	34.00
4	1	12	283	39.00
4	1	11	283	36.00
4	1	11	283	43.00
4	1	11	283	36.00
4	1	12	283	37.00
4	1	11	283	35.00
4	1	11	283	45.00
4	1	12	283	37.00
4	1	10	283	37.00
4	1	11	283	33.00
4	1	12	283	33.00
4	1	11	283	36.00
4	1	10	283	36.00
5	1	12	126	37.00
5	1	11	126	35.00
5	1	11	126	40.00
5	1	10	126	43.00
5	1	12	126	46.00
5	1	12	126	42.00
5	1	12	126	39.00
5	1	11	126	38.00
5	1	11	126	36.00
5	1	12	126	38.00
5	1	12	126	42.00
5	1	10	126	42.00
5	1	11	126	42.00
5	1	11	126	38.00
5	1	10	126	35.00
5	1	10	126	36.00
5	1	11	126	36.00
5	1	10	126	36.00
5	1	11	126	37.00
5	1	11	126	35.00
5	1	12	126	41.00
5	1	12	126	37.00
5	1	10	126	36.00
5	1	12	126	39.00
5	1	12	126	41.00
5	1	11	126	40.00
5	1	12	126	37.00
5	1	11	126	36.00
5	1	11	126	34.00
5	1	10	126	36.00
6	1	12	715	142.00
6	1	11	715	138.00
6	1	10	715	155.00
6	1	11	715	153.00
6	1	12	715	144.00
6	1	10	715	83.00
6	1	11	715	79.00
6	1	12	715	158.00
6	1	10	715	152.00
6	1	12	715	152.00
6	1	12	715	155.00
6	1	12	715	145.00
6	1	11	715	126.00
6	1	11	715	149.00
6	1	12	715	167.00
6	1	11	715	163.00
6	1	11	715	154.00
6	1	11	715	145.00
6	1	11	715	144.00
6	1	10	715	149.00
6	1	11	715	64.00
6	1	10	715	168.00
6	1	12	715	160.00
6	1	11	715	123.00
6	1	12	715	143.00
6	1	10	715	144.00
6	1	11	715	146.00
6	1	12	715	165.00
6	1	12	715	172.00
6	1	10	715	31.00
7	1	10	384	144.00
7	1	10	384	165.00
7	1	11	384	154.00
7	1	10	384	155.00
7	1	12	384	154.00
7	1	12	384	142.00
7	1	11	384	145.00
7	1	10	384	148.00
7	1	10	384	157.00
7	1	11	384	244.00
7	1	10	384	169.00
7	1	12	384	152.00
7	1	11	384	176.00
7	1	12	384	154.00
7	1	11	384	147.00
7	1	11	384	147.00
7	1	12	384	172.00
7	1	12	384	171.00
7	1	10	384	155.00
7	1	11	384	139.00
7	1	10	384	142.00
7	1	11	384	160.00
7	1	12	384	147.00
7	1	10	384	174.00
7	1	10	384	155.00
7	1	10	384	154.00
7	1	11	384	143.00
7	1	11	384	142.00
7	1	12	384	157.00
7	1	12	384	164.00
7	1	10	384	152.00
7	1	12	384	141.00
7	1	10	384	143.00
7	1	10	384	146.00
7	1	11	384	153.00
7	1	11	384	142.00
7	1	10	384	139.00
7	1	11	384	143.00
7	1	11	384	144.00
7	1	11	384	151.00
7	1	11	384	146.00
7	1	10	384	143.00
7	1	12	384	156.00
7	1	11	384	149.00
7	1	12	384	142.00
7	1	12	384	148.00
7	1	12	384	146.00
7	1	12	384	146.00
7	1	10	384	146.00
7	1	10	384	147.00
7	1	12	384	143.00
7	1	12	384	140.00
7	1	11	384	153.00
7	1	10	384	164.00
7	1	12	384	156.00
7	1	11	384	140.00
7	1	11	384	145.00
7	1	12	384	141.00
7	1	10	384	163.00
7	1	11	384	139.00
8	1	10	1517	559.00
8	1	12	1517	542.00
8	1	11	1517	399.00
8	1	11	1517	525.00
8	1	12	1517	557.00
8	1	11	1517	183.00
8	1	12	1517	550.00
8	1	11	1517	535.00
8	1	12	1517	512.00
8	1	12	1517	559.00
10	1	11	3112	1422.00
4	1	10	232	33.00
4	1	11	232	27.00
4	1	12	232	41.00
4	1	10	232	14.00
4	1	12	232	30.00
4	1	12	232	33.00
4	1	12	232	35.00
4	1	11	232	30.00
4	1	11	232	15.00
4	1	10	232	20.00
4	1	12	232	18.00
4	1	11	232	23.00
4	1	11	232	6.00
4	1	11	232	29.00
4	1	12	232	20.00
4	1	11	232	21.00
4	1	10	232	29.00
4	1	11	232	27.00
4	1	11	232	29.00
4	1	11	232	14.00
4	1	10	232	29.00
4	1	11	232	18.00
4	1	11	232	29.00
4	1	10	232	36.00
4	1	10	232	35.00
4	1	11	232	36.00
4	1	10	232	33.00
4	1	11	232	36.00
4	1	12	232	30.00
4	1	11	232	29.00
5	1	11	145	39.00
5	1	11	145	43.00
5	1	11	145	43.00
5	1	11	145	45.00
5	1	12	145	40.00
5	1	11	145	41.00
5	1	11	145	37.00
5	1	12	145	39.00
5	1	10	145	38.00
5	1	10	145	37.00
5	1	11	145	39.00
5	1	10	145	42.00
5	1	11	145	39.00
5	1	11	145	48.00
5	1	10	145	39.00
5	1	12	145	38.00
5	1	11	145	45.00
5	1	10	145	43.00
5	1	11	145	50.00
5	1	11	145	45.00
5	1	10	145	39.00
5	1	11	145	42.00
5	1	10	145	38.00
5	1	12	145	50.00
